dataset,series,seed,method,alpha,selected_alpha,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
AIOPS,6a757df4-95e5-3357-8406-165e2bd49360,20260704,TShape-zero-plus-alpha-0.30,0.30,,131794,0.022459,0.918432,0.907084,0.930068,0.085212,0.500000,0.928571,0.342105,0.220088
AIOPS,6a757df4-95e5-3357-8406-165e2bd49360,20260704,TShape-zero-plus-alpha-0.35,0.35,,131794,0.022459,0.919659,0.909481,0.930068,0.092094,0.518519,0.875000,0.368421,0.199909
AIOPS,6a757df4-95e5-3357-8406-165e2bd49360,20260704,TShape-zero-plus-alpha-0.40,0.40,,131794,0.022459,0.919659,0.909481,0.930068,0.098976,0.518519,0.875000,0.368421,0.205692
AIOPS,6a757df4-95e5-3357-8406-165e2bd49360,20260704,TShape-zero-plus-alpha-0.45,0.45,,131794,0.022459,0.920274,0.910685,0.930068,0.105858,0.518519,0.875000,0.368421,0.211475
AIOPS,6a757df4-95e5-3357-8406-165e2bd49360,20260704,TShape-zero-plus-alpha-0.50,0.50,,131794,0.022459,0.919659,0.909481,0.930068,0.112741,0.528302,0.933333,0.368421,0.217258
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.005089,0.738095,0.850772,0.651774,0.082856,0.745342,0.789474,0.705882,0.118158
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.005089,0.726208,0.819835,0.651774,0.090459,0.745562,0.750000,0.741176,0.122183
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.005089,0.719258,0.874060,0.611038,0.109921,0.763006,0.750000,0.776471,0.130253
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.005089,0.724864,0.890805,0.611038,0.123454,0.771930,0.767442,0.776471,0.143270
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.005089,0.728840,0.902913,0.611038,0.136986,0.776471,0.776471,0.776471,0.156288
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.005089,0.730558,0.908203,0.611038,0.150519,0.771084,0.790123,0.752941,0.169305
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.005089,0.726563,0.895954,0.611038,0.161131,0.780488,0.810127,0.752941,0.182323
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.005089,0.725832,0.914172,0.601840,0.177584,0.785276,0.820513,0.752941,0.195340
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.005089,0.726408,0.916000,0.601840,0.191116,0.790123,0.831169,0.752941,0.208358
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.005089,0.728140,0.921529,0.601840,0.204649,0.790123,0.831169,0.752941,0.221375
AIOPS,6d1114ae-be04-3c46-b5aa-be1a003a57cd,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.005089,0.728140,0.921529,0.601840,0.218181,0.792208,0.884058,0.717647,0.242447
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.035472,0.829804,0.794651,0.868213,0.081036,0.344234,0.366300,0.324675,0.175641
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.035472,0.824206,0.798832,0.851244,0.093939,0.344464,0.375479,0.318182,0.187660
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.035472,0.820631,0.803578,0.838424,0.106380,0.353153,0.396761,0.318182,0.199679
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.035472,0.823160,0.831634,0.814857,0.125178,0.362963,0.422414,0.318182,0.211698
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.035472,0.824914,0.817206,0.832768,0.132649,0.374761,0.455814,0.318182,0.223411
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.035472,0.820957,0.820648,0.821267,0.145552,0.372093,0.380952,0.363636,0.210315
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.035472,0.823051,0.824844,0.821267,0.158455,0.382906,0.404332,0.363636,0.222065
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.035472,0.825391,0.829556,0.821267,0.171359,0.383128,0.417625,0.353896,0.235887
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.035472,0.827429,0.833684,0.821267,0.184262,0.388592,0.430830,0.353896,0.248673
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.035472,0.830347,0.839630,0.821267,0.197165,0.389286,0.432540,0.353896,0.261034
AIOPS,6efa3a07-4544-34a0-b921-a155bd1a05e8,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.035472,0.827725,0.839604,0.816176,0.210068,0.389286,0.432540,0.353896,0.272758
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.00,0.00,,131789,0.000516,0.815385,0.854839,0.779412,0.146048,0.711111,0.695652,0.727273,0.160982
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.05,0.05,,131789,0.000516,0.828125,0.883333,0.779412,0.158018,0.739130,0.708333,0.772727,0.158018
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.10,0.10,,131789,0.000516,0.828125,0.883333,0.779412,0.170464,0.739130,0.708333,0.772727,0.170464
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.15,0.15,,131789,0.000516,0.834646,0.898305,0.779412,0.182910,0.755556,0.739130,0.772727,0.182910
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.20,0.20,,131789,0.000516,0.841270,0.913793,0.779412,0.195356,0.772727,0.772727,0.772727,0.195356
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.25,0.25,,131789,0.000516,0.848000,0.929825,0.779412,0.207802,0.790698,0.809524,0.772727,0.207802
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.30,0.30,,131789,0.000516,0.861789,0.963636,0.779412,0.220247,0.829268,0.894737,0.772727,0.220247
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.35,0.35,,131789,0.000516,0.861789,0.963636,0.779412,0.232693,0.829268,0.894737,0.772727,0.232693
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.40,0.40,,131789,0.000516,0.861789,0.963636,0.779412,0.245139,0.829268,0.894737,0.772727,0.245139
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.45,0.45,,131789,0.000516,0.868852,0.981481,0.779412,0.257585,0.850000,0.944444,0.772727,0.257585
AIOPS,7103fa0f-cac4-314f-addc-866190247439,20260704,TShape-zero-plus-alpha-0.50,0.50,,131789,0.000516,0.868852,0.981481,0.779412,0.270031,0.850000,0.944444,0.772727,0.270031
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.005297,0.941466,0.919374,0.964646,0.028252,0.795812,0.817204,0.775510,0.042084
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.005297,0.936849,0.910608,0.964646,0.028593,0.795812,0.817204,0.775510,0.043083
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.005297,0.936724,0.880979,1.000000,0.027642,0.800000,0.804124,0.795918,0.040031
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.005297,0.942857,0.891892,1.000000,0.029105,0.801980,0.778846,0.826531,0.038403
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.005297,0.937278,0.881960,1.000000,0.029982,0.810000,0.794118,0.826531,0.039540
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.005297,0.943981,0.893905,1.000000,0.031490,0.810000,0.794118,0.826531,0.040678
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.005297,0.945672,0.896942,1.000000,0.032997,0.810000,0.794118,0.826531,0.041815
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.005297,0.947368,0.900000,1.000000,0.034505,0.810000,0.794118,0.826531,0.042952
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.005297,0.948503,0.902050,1.000000,0.036013,0.810000,0.794118,0.826531,0.044090
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.005297,0.949640,0.904110,1.000000,0.037520,0.814070,0.801980,0.826531,0.045227
AIOPS,847e8ecc-f8d2-3a93-9107-f367a0aab37d,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.005297,0.949071,0.903079,1.000000,0.039028,0.814070,0.801980,0.826531,0.046365
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.005431,0.850430,0.795284,0.913793,0.083629,0.690355,0.693878,0.686869,0.117136
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.005431,0.849616,0.766337,0.953202,0.092714,0.688525,0.750000,0.636364,0.137158
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.005431,0.830472,0.735741,0.953202,0.103978,0.688525,0.750000,0.636364,0.142503
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.005431,0.777889,0.657046,0.953202,0.112944,0.673469,0.680412,0.666667,0.148198
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.005431,0.714867,0.564597,0.974138,0.121910,0.677249,0.711111,0.646465,0.164839
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.005431,0.709852,0.785075,0.647783,0.154185,0.684492,0.727273,0.646465,0.179776
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.005431,0.706685,0.792049,0.637931,0.169446,0.691892,0.744186,0.646465,0.194712
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.005431,0.708497,0.754875,0.667488,0.181462,0.700565,0.794872,0.626263,0.211420
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.005431,0.712689,0.764457,0.667488,0.196918,0.700565,0.794872,0.626263,0.226593
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.005431,0.713627,0.766620,0.667488,0.212375,0.700565,0.794872,0.626263,0.241766
AIOPS,8723f0fb-eaef-32e6-b372-6034c9c04b80,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.005431,0.713627,0.766620,0.667488,0.227832,0.700565,0.794872,0.626263,0.256940
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.00,0.00,,110693,0.008935,0.888649,0.954704,0.831143,0.095125,0.638298,0.675676,0.604839,0.096967
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.05,0.05,,110693,0.008935,0.891835,0.937570,0.850354,0.101116,0.638298,0.675676,0.604839,0.108965
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.10,0.10,,110693,0.008935,0.897067,0.949210,0.850354,0.118135,0.653386,0.645669,0.661290,0.118135
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.15,0.15,,110693,0.008935,0.901154,0.894422,0.907988,0.121360,0.658635,0.656000,0.661290,0.133471
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.20,0.20,,110693,0.008935,0.905983,0.901000,0.911021,0.137826,0.647303,0.666667,0.629032,0.152172
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.25,0.25,,110693,0.008935,0.901143,0.885742,0.917088,0.151412,0.646809,0.684685,0.612903,0.169190
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.30,0.30,,110693,0.008935,0.894221,0.867047,0.923155,0.166358,0.646809,0.684685,0.612903,0.186209
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.35,0.35,,110693,0.008935,0.895976,0.870353,0.923155,0.183327,0.655172,0.703704,0.612903,0.203227
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.40,0.40,,110693,0.008935,0.896887,0.864105,0.932255,0.199254,0.663755,0.723810,0.612903,0.220243
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.45,0.45,,110693,0.008935,0.897760,0.865728,0.932255,0.216605,0.660870,0.716981,0.612903,0.237211
AIOPS,9c639a46-34c8-39bc-aaf0-9144b37adfc8,20260704,TShape-zero-plus-alpha-0.50,0.50,,110693,0.008935,0.899074,0.868173,0.932255,0.233957,0.660870,0.716981,0.612903,0.254180
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.00,0.00,,111364,0.020294,0.828579,0.988351,0.713274,0.122962,0.660377,0.786517,0.569106,0.122962
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.05,0.05,,111364,0.020294,0.828153,0.987140,0.713274,0.133617,0.654206,0.769231,0.569106,0.133617
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.10,0.10,,111364,0.020294,0.827091,0.984127,0.713274,0.144329,0.646766,0.833333,0.528455,0.157914
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.15,0.15,,111364,0.020294,0.827781,0.983557,0.714602,0.156414,0.653266,0.855263,0.528455,0.175390
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.20,0.20,,111364,0.020294,0.827126,0.985915,0.712389,0.174164,0.656566,0.866667,0.528455,0.192865
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.25,0.25,,111364,0.020294,0.827551,0.987124,0.712389,0.191915,0.666667,0.902778,0.528455,0.210341
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.30,0.30,,111364,0.020294,0.827763,0.987730,0.712389,0.209666,0.670103,0.915493,0.528455,0.227817
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.35,0.35,,111364,0.020294,0.827976,0.988336,0.712389,0.227417,0.673575,0.928571,0.528455,0.245292
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.40,0.40,,111364,0.020294,0.828189,0.988943,0.712389,0.245167,0.673575,0.928571,0.528455,0.262768
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.45,0.45,,111364,0.020294,0.828402,0.989551,0.712389,0.262918,0.677083,0.942029,0.528455,0.280244
AIOPS,a07ac296-de40-3a7c-8df3-91f642cc14d0,20260704,TShape-zero-plus-alpha-0.50,0.50,,111364,0.020294,0.828402,0.989551,0.712389,0.280513,0.677083,0.942029,0.528455,0.297719
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.00,0.00,,8927,0.014451,0.917355,0.982301,0.860465,0.389769,0.875000,0.875000,0.875000,0.389769
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.05,0.05,,8927,0.014451,0.917355,0.982301,0.860465,0.401406,0.875000,0.875000,0.875000,0.401406
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.10,0.10,,8927,0.014451,0.917355,0.982301,0.860465,0.395677,0.875000,0.875000,0.875000,0.395677
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.15,0.15,,8927,0.014451,0.913580,0.973684,0.860465,0.394388,0.866667,0.928571,0.812500,0.424680
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.20,0.20,,8927,0.014451,0.913580,0.973684,0.860465,0.405482,0.866667,0.928571,0.812500,0.436317
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.25,0.25,,8927,0.014451,0.913580,0.973684,0.860465,0.416577,0.866667,0.928571,0.812500,0.447954
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.30,0.30,,8927,0.014451,0.913580,0.973684,0.860465,0.427671,0.866667,0.928571,0.812500,0.459591
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.35,0.35,,8927,0.014451,0.913580,0.973684,0.860465,0.438765,0.866667,0.928571,0.812500,0.471228
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.40,0.40,,8927,0.014451,0.913580,0.973684,0.860465,0.438154,0.848485,0.823529,0.875000,0.438154
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.45,0.45,,8927,0.014451,0.906122,0.956897,0.860465,0.401641,0.800000,0.736842,0.875000,0.401641
AIOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,20260704,TShape-zero-plus-alpha-0.50,0.50,,8927,0.014451,0.886076,0.972222,0.813953,0.472047,0.785714,0.916667,0.687500,0.506139
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.00,0.00,,12474,0.028700,0.647986,0.868545,0.516760,0.119045,0.777778,0.913043,0.677419,0.185988
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.05,0.05,,12474,0.028700,0.654867,0.893720,0.516760,0.150836,0.777778,0.913043,0.677419,0.216132
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.10,0.10,,12474,0.028700,0.657194,0.902439,0.516760,0.178942,0.777778,0.913043,0.677419,0.246275
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.15,0.15,,12474,0.028700,0.647986,0.868545,0.516760,0.201544,0.807692,1.000000,0.677419,0.276418
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.20,0.20,,12474,0.028700,0.629252,0.804348,0.516760,0.224147,0.807692,1.000000,0.677419,0.306562
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.25,0.25,,12474,0.028700,0.619308,0.890052,0.474860,0.266635,0.807692,1.000000,0.677419,0.336705
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.30,0.30,,12474,0.028700,0.605714,0.952096,0.444134,0.309793,0.807692,1.000000,0.677419,0.366849
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.35,0.35,,12474,0.028700,0.606870,0.957831,0.444134,0.341585,0.807692,1.000000,0.677419,0.396992
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.40,0.40,,12474,0.028700,0.603416,0.940828,0.444134,0.373376,0.807692,1.000000,0.677419,0.427135
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.45,0.45,,12474,0.028700,0.598870,0.919075,0.444134,0.405167,0.730769,0.904762,0.612903,0.423098
AIOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,20260704,TShape-zero-plus-alpha-0.50,0.50,,12474,0.028700,0.484252,0.820000,0.343575,0.434715,0.453333,0.386364,0.548387,0.434715
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.011323,0.774120,0.631481,1.000000,0.068485,0.854839,0.854839,0.854839,0.129765
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.011323,0.768498,0.624032,1.000000,0.076356,0.847059,0.824427,0.870968,0.124933
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.011323,0.706065,0.629099,0.804489,0.087368,0.847059,0.824427,0.870968,0.131916
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.011323,0.738817,0.585813,1.000000,0.093160,0.843882,0.884956,0.806452,0.159138
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.011323,0.759704,0.612518,1.000000,0.104032,0.839827,0.906542,0.782258,0.173361
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.011323,0.770947,0.627269,1.000000,0.114905,0.847162,0.923810,0.782258,0.183746
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.011323,0.775894,0.633845,1.000000,0.125777,0.850877,0.932692,0.782258,0.194131
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.011323,0.778928,0.637905,1.000000,0.136649,0.855895,0.933333,0.790323,0.198300
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.011323,0.781445,0.641288,1.000000,0.147521,0.862069,0.925926,0.806452,0.196668
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.011323,0.782167,0.642261,1.000000,0.158393,0.862069,0.925926,0.806452,0.207099
AIOPS,adb2fde9-8589-3f5b-a410-5fe14386c7af,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.011323,0.782890,0.643237,1.000000,0.169266,0.862222,0.960396,0.782258,0.235671
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.00,0.00,,149525,0.045484,0.986324,0.997294,0.975592,0.127316,0.891967,0.899441,0.884615,0.127316
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.05,0.05,,149525,0.045484,0.986098,0.997293,0.975151,0.142731,0.888889,0.898876,0.879121,0.142731
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.10,0.10,,149525,0.045484,0.986403,0.991532,0.981326,0.131595,0.896359,0.914286,0.879121,0.158145
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.15,0.15,,149525,0.045484,0.986767,0.992269,0.981326,0.147359,0.896359,0.914286,0.879121,0.167752
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.20,0.20,,149525,0.045484,0.987132,0.993007,0.981326,0.163122,0.888252,0.928144,0.851648,0.188974
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.25,0.25,,149525,0.045484,0.987228,0.991400,0.983091,0.173531,0.890805,0.933735,0.851648,0.204389
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.30,0.30,,149525,0.045484,0.985693,0.988756,0.982650,0.185500,0.895954,0.945122,0.851648,0.219803
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.35,0.35,,149525,0.045484,0.985911,0.989195,0.982650,0.201208,0.898551,0.950920,0.851648,0.235218
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.40,0.40,,149525,0.045484,0.986130,0.989634,0.982650,0.216917,0.898551,0.950920,0.851648,0.250632
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.45,0.45,,149525,0.045484,0.986275,0.989927,0.982650,0.232626,0.901163,0.956790,0.851648,0.266047
AIOPS,ba5f3328-9f3f-3ff5-a683-84437d16d554,20260704,TShape-zero-plus-alpha-0.50,0.50,,149525,0.045484,0.986421,0.990221,0.982650,0.248335,0.903790,0.962733,0.851648,0.281461
AIOPS,c02607e8-7399-3dde-9d28-8a8da5e5d251,20260704,TShape-zero-plus-alpha-0.00,0.00,,8783,0.006945,0.991870,0.983871,1.000000,0.297656,0.933333,0.875000,1.000000,0.297656
AIOPS,c02607e8-7399-3dde-9d28-8a8da5e5d251,20260704,TShape-zero-plus-alpha-0.05,0.05,,8783,0.006945,0.991870,0.983871,1.000000,0.290129,0.933333,0.875000,1.000000,0.290129
