dataset,series,method,seed,provenance,score_file,label_offset,points,anomaly_ratio,point_f1_pa,point_precision_pa,point_recall_pa,point_threshold_pa,event_f1_pa_log,event_precision_pa_log,event_recall_pa_log,event_threshold_pa_log
UCR,DISTORTEDLab2Cmac011215EPG5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDLab2Cmac011215EPG5.npy,16,22810,0.005699,1.000000,1.000000,1.000000,0.153554,1.000000,1.000000,1.000000,0.153554
UCR,DISTORTEDLab2Cmac011215EPG6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDLab2Cmac011215EPG6.npy,16,22843,0.010069,0.195661,0.108439,1.000000,0.014031,0.004213,0.002111,1.000000,0.014031
UCR,DISTORTEDMesoplodonDensirostris,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDMesoplodonDensirostris.npy,16,14651,0.010921,0.984615,0.969697,1.000000,0.367804,0.615385,0.444444,1.000000,0.367804
UCR,DISTORTEDPowerDemand1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDPowerDemand1.npy,16,20915,0.016065,0.625698,0.455285,1.000000,0.033483,0.024272,0.012285,1.000000,0.033483
UCR,DISTORTEDPowerDemand2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDPowerDemand2.npy,16,15915,0.022620,0.993103,0.986301,1.000000,0.033594,0.666667,0.500000,1.000000,0.033594
UCR,DISTORTEDPowerDemand3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDPowerDemand3.npy,16,13915,0.005174,0.917197,0.847059,1.000000,0.021295,0.315789,0.187500,1.000000,0.021295
UCR,DISTORTEDPowerDemand4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDPowerDemand4.npy,16,11915,0.006043,0.986301,0.972973,1.000000,0.056178,0.750000,0.600000,1.000000,0.056178
UCR,DISTORTEDTkeepFifthMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDTkeepFifthMARS.npy,16,7818,0.012407,0.532967,0.363296,1.000000,0.021831,0.044944,0.022989,1.000000,0.021831
UCR,DISTORTEDTkeepFirstMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDTkeepFirstMARS.npy,16,7890,0.001901,0.049261,0.025253,1.000000,0.007671,0.006861,0.003442,1.000000,0.007671
UCR,DISTORTEDTkeepForthMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDTkeepForthMARS.npy,16,7792,0.012449,0.941748,0.889908,1.000000,0.163470,0.400000,0.250000,1.000000,0.163470
UCR,DISTORTEDTkeepSecondMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDTkeepSecondMARS.npy,16,7872,0.001270,1.000000,1.000000,1.000000,2.086434,1.000000,1.000000,1.000000,2.086434
UCR,DISTORTEDTkeepThirdMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDTkeepThirdMARS.npy,16,7792,0.012577,0.907407,0.830508,1.000000,0.143864,0.285714,0.166667,1.000000,0.143864
UCR,DISTORTEDWalkingAceleration1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDWalkingAceleration1.npy,16,5168,0.044698,0.925852,0.861940,1.000000,0.104595,0.177778,0.097561,1.000000,0.104595
UCR,DISTORTEDWalkingAceleration5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDWalkingAceleration5.npy,16,3968,0.014869,1.000000,1.000000,1.000000,2.467727,1.000000,1.000000,1.000000,2.467727
UCR,DISTORTEDapneaecg,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDapneaecg.npy,16,28485,0.002387,0.992701,0.985507,1.000000,0.270078,0.857143,0.750000,1.000000,0.270078
UCR,DISTORTEDapneaecg2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDapneaecg2.npy,16,28485,0.005266,1.000000,1.000000,1.000000,0.168197,1.000000,1.000000,1.000000,0.168197
UCR,DISTORTEDapneaecg3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDapneaecg3.npy,16,33363,0.002997,1.000000,1.000000,1.000000,0.383288,1.000000,1.000000,1.000000,0.383288
UCR,DISTORTEDapneaecg4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDapneaecg4.npy,16,32253,0.003100,0.093589,0.049092,1.000000,0.001063,0.004113,0.002061,1.000000,0.001063
UCR,DISTORTEDgait1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgait1.npy,16,44984,0.006669,0.920245,0.852273,1.000000,0.092168,0.161290,0.087719,1.000000,0.092168
UCR,DISTORTEDgait2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgait2.npy,16,42984,0.006979,0.804290,0.672646,1.000000,0.064721,0.064103,0.033113,1.000000,0.064721
UCR,DISTORTEDgait3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgait3.npy,16,40484,0.014821,0.976404,0.953895,1.000000,0.135011,0.256410,0.147059,1.000000,0.135011
UCR,DISTORTEDgaitHunt1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgaitHunt1.npy,16,45484,0.002418,0.986547,0.973451,1.000000,0.188720,0.727273,0.571429,1.000000,0.188720
UCR,DISTORTEDgaitHunt2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgaitHunt2.npy,16,45484,0.014291,1.000000,1.000000,1.000000,0.373276,1.000000,1.000000,1.000000,0.373276
UCR,DISTORTEDgaitHunt3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDgaitHunt3.npy,16,40584,0.019712,1.000000,1.000000,1.000000,0.349319,1.000000,1.000000,1.000000,0.349319
UCR,DISTORTEDinsectEPG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDinsectEPG1.npy,16,6985,0.004295,0.588235,0.416667,1.000000,0.052599,0.125000,0.066667,1.000000,0.052599
UCR,DISTORTEDinsectEPG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDinsectEPG2.npy,16,6282,0.003980,0.574713,0.403226,1.000000,0.063529,0.139535,0.075000,1.000000,0.063529
UCR,DISTORTEDinsectEPG3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDinsectEPG3.npy,16,4782,0.010456,0.934579,0.877193,1.000000,0.097698,0.461538,0.300000,1.000000,0.097698
UCR,DISTORTEDinsectEPG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDinsectEPG4.npy,16,8682,0.005759,0.699301,0.537634,1.000000,0.091358,0.122449,0.065217,1.000000,0.091358
UCR,DISTORTEDinsectEPG5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDinsectEPG5.npy,16,6812,0.000147,0.000771,0.000386,1.000000,0.000578,0.000771,0.000386,1.000000,0.000578
UCR,DISTORTEDltstdbs30791AI,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDltstdbs30791AI.npy,16,38552,0.005188,1.000000,1.000000,1.000000,0.264763,1.000000,1.000000,1.000000,0.264763
UCR,DISTORTEDltstdbs30791AS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDltstdbs30791AS.npy,16,31984,0.006253,1.000000,1.000000,1.000000,0.354568,1.000000,1.000000,1.000000,0.354568
UCR,DISTORTEDltstdbs30791ES,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDltstdbs30791ES.npy,16,34984,0.005717,0.959233,0.921659,1.000000,0.026746,0.320000,0.190476,1.000000,0.026746
UCR,DISTORTEDpark3m,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDpark3m.npy,16,29984,0.011506,0.815603,0.688623,1.000000,0.027387,0.060241,0.031056,1.000000,0.027387
UCR,DISTORTEDqtdbSel1005V,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDqtdbSel1005V.npy,16,31985,0.012506,0.940071,0.886918,1.000000,0.102335,0.163934,0.089286,1.000000,0.102335
UCR,DISTORTEDqtdbSel100MLII,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDqtdbSel100MLII.npy,16,25984,0.015394,0.923788,0.858369,1.000000,0.035298,0.131579,0.070423,1.000000,0.035298
UCR,DISTORTEDresperation1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation1.npy,16,99984,0.001520,0.677060,0.511785,1.000000,0.084401,0.052288,0.026846,1.000000,0.084401
UCR,DISTORTEDresperation10,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation10.npy,16,146984,0.008028,1.000000,1.000000,1.000000,0.292576,1.000000,1.000000,1.000000,0.292576
UCR,DISTORTEDresperation11,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation11.npy,16,136984,0.000007,0.666667,0.500000,1.000000,6.313547,0.666667,0.500000,1.000000,6.313547
UCR,DISTORTEDresperation2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation2.npy,16,160034,0.000006,0.000026,0.000013,1.000000,0.006541,0.000026,0.000013,1.000000,0.006541
UCR,DISTORTEDresperation3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation3.npy,16,145084,0.000007,0.000024,0.000012,1.000000,0.004178,0.000024,0.000012,1.000000,0.004178
UCR,DISTORTEDresperation4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation4.npy,16,125234,0.000008,0.000023,0.000012,1.000000,0.001533,0.000023,0.000012,1.000000,0.001533
UCR,DISTORTEDresperation9,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDresperation9.npy,16,156984,0.000637,1.000000,1.000000,1.000000,8.407846,1.000000,1.000000,1.000000,8.407846
UCR,DISTORTEDs20101m,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDs20101m.npy,16,29984,0.003335,0.985222,0.970874,1.000000,0.108718,0.727273,0.571429,1.000000,0.108718
UCR,DISTORTEDs20101mML2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDs20101mML2.npy,16,27984,0.003573,1.000000,1.000000,1.000000,0.151083,1.000000,1.000000,1.000000,0.151083
UCR,DISTORTEDsddb49,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDsddb49.npy,16,59984,0.004168,0.986193,0.972763,1.000000,0.042640,0.588235,0.416667,1.000000,0.042640
UCR,DISTORTEDsel840mECG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDsel840mECG1.npy,16,42984,0.008608,0.990629,0.981432,1.000000,0.244807,0.588235,0.416667,1.000000,0.244807
UCR,DISTORTEDsel840mECG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDsel840mECG2.npy,16,36985,0.010004,0.893720,0.807860,1.000000,0.009055,0.102041,0.053763,1.000000,0.009055
UCR,DISTORTEDtiltAPB1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDtiltAPB1.npy,16,29985,0.002234,0.635071,0.465278,1.000000,0.035542,0.072289,0.037500,1.000000,0.035542
UCR,DISTORTEDtiltAPB2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDtiltAPB2.npy,16,78751,0.010489,1.000000,1.000000,1.000000,1.190886,1.000000,1.000000,1.000000,1.190886
UCR,DISTORTEDtiltAPB3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDtiltAPB3.npy,16,89473,0.004135,0.331096,0.198391,1.000000,0.019286,0.006645,0.003333,1.000000,0.019286
UCR,DISTORTEDtiltAPB4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/DISTORTEDtiltAPB4.npy,16,107985,0.000009,0.666667,0.500000,1.000000,4.079803,0.666667,0.500000,1.000000,4.079803
UCR,ECG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ECG1.npy,16,19984,0.015012,1.000000,1.000000,1.000000,0.386682,1.000000,1.000000,1.000000,0.386682
UCR,ECG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ECG2.npy,16,14984,0.006674,1.000000,1.000000,1.000000,0.447296,1.000000,1.000000,1.000000,0.447296
UCR,ECG3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ECG3.npy,16,14984,0.006674,1.000000,1.000000,1.000000,0.101314,1.000000,1.000000,1.000000,0.101314
UCR,ECG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/ECG4.npy,16,21984,0.004549,1.000000,1.000000,1.000000,0.167270,1.000000,1.000000,1.000000,0.167270
UCR,Fantasia,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Fantasia.npy,16,72984,0.004110,0.998336,0.996678,1.000000,0.027258,0.909091,0.833333,1.000000,0.027258
UCR,GP711MarkerLFM5z1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/GP711MarkerLFM5z1.npy,16,6984,0.006300,0.977778,0.956522,1.000000,0.007070,0.750000,0.600000,1.000000,0.007070
UCR,GP711MarkerLFM5z2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/GP711MarkerLFM5z2.npy,16,6984,0.030498,0.990698,0.981567,1.000000,0.006644,0.666667,0.500000,1.000000,0.006644
UCR,GP711MarkerLFM5z3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/GP711MarkerLFM5z3.npy,16,6984,0.006443,1.000000,1.000000,1.000000,0.489513,1.000000,1.000000,1.000000,0.489513
UCR,GP711MarkerLFM5z4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/GP711MarkerLFM5z4.npy,16,7984,0.014780,0.987448,0.975207,1.000000,0.144278,0.727273,0.571429,1.000000,0.144278
UCR,GP711MarkerLFM5z5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/GP711MarkerLFM5z5.npy,16,6984,0.014891,0.958525,0.920354,1.000000,0.091051,0.470588,0.307692,1.000000,0.091051
UCR,InternalBleeding10,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding10.npy,16,4285,0.007001,1.000000,1.000000,1.000000,2.354583,1.000000,1.000000,1.000000,2.354583
UCR,InternalBleeding14,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding14.npy,16,4685,0.005763,1.000000,1.000000,1.000000,6.294819,1.000000,1.000000,1.000000,6.294819
UCR,InternalBleeding15,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding15.npy,16,5885,0.028887,0.635514,0.465753,1.000000,0.009148,0.039409,0.020101,1.000000,0.009148
UCR,InternalBleeding16,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding16.npy,16,6285,0.001909,1.000000,1.000000,1.000000,9.280019,1.000000,1.000000,1.000000,9.280019
UCR,InternalBleeding17,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding17.npy,16,5884,0.018865,1.000000,1.000000,1.000000,12.784838,1.000000,1.000000,1.000000,12.784838
UCR,InternalBleeding18,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding18.npy,16,5184,0.019676,1.000000,1.000000,1.000000,3.808966,1.000000,1.000000,1.000000,3.808966
UCR,InternalBleeding19,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding19.npy,16,4484,0.002230,1.000000,1.000000,1.000000,3.623403,1.000000,1.000000,1.000000,3.623403
UCR,InternalBleeding20,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding20.npy,16,4784,0.033445,1.000000,1.000000,1.000000,0.118244,1.000000,1.000000,1.000000,0.118244
UCR,InternalBleeding4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding4.npy,16,6305,0.056780,1.000000,1.000000,1.000000,0.359567,1.000000,1.000000,1.000000,0.359567
UCR,InternalBleeding5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding5.npy,16,3399,0.050015,1.000000,1.000000,1.000000,0.337118,1.000000,1.000000,1.000000,0.337118
UCR,InternalBleeding6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding6.npy,16,6138,0.025253,0.974843,0.950920,1.000000,0.041448,0.500000,0.333333,1.000000,0.041448
UCR,InternalBleeding8,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding8.npy,16,4985,0.021866,0.612360,0.441296,1.000000,0.004795,0.054795,0.028169,1.000000,0.004795
UCR,InternalBleeding9,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/InternalBleeding9.npy,16,3285,0.024962,0.554054,0.383178,1.000000,0.009061,0.057143,0.029412,1.000000,0.009061
UCR,Italianpowerdemand,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Italianpowerdemand.npy,16,21002,0.001143,0.289157,0.169014,1.000000,0.061824,0.048387,0.024793,1.000000,0.061824
UCR,Lab2Cmac011215EPG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG1.npy,16,24985,0.002001,1.000000,1.000000,1.000000,2.328187,1.000000,1.000000,1.000000,2.328187
UCR,Lab2Cmac011215EPG2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG2.npy,16,24934,0.002807,0.992908,0.985915,1.000000,0.147717,0.857143,0.750000,1.000000,0.147717
UCR,Lab2Cmac011215EPG3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG3.npy,16,24934,0.001203,1.000000,1.000000,1.000000,1.949430,1.000000,1.000000,1.000000,1.949430
UCR,Lab2Cmac011215EPG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG4.npy,16,24050,0.005405,0.938628,0.884354,1.000000,0.087119,0.320000,0.190476,1.000000,0.087119
UCR,Lab2Cmac011215EPG5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG5.npy,16,22810,0.005699,1.000000,1.000000,1.000000,0.238840,1.000000,1.000000,1.000000,0.238840
UCR,Lab2Cmac011215EPG6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/Lab2Cmac011215EPG6.npy,16,22843,0.010069,0.187220,0.103278,1.000000,0.012582,0.003990,0.001999,1.000000,0.012582
UCR,MesoplodonDensirostris,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/MesoplodonDensirostris.npy,16,14651,0.010921,0.993789,0.987654,1.000000,0.487357,0.800000,0.666667,1.000000,0.487357
UCR,NOISE1sddb40,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISE1sddb40.npy,16,44779,0.013846,0.867740,0.766378,1.000000,0.007812,0.050251,0.025773,1.000000,0.007812
UCR,NOISEBIDMC1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEBIDMC1.npy,16,8484,0.023574,0.990099,0.980392,1.000000,0.165723,0.666667,0.500000,1.000000,0.165723
UCR,NOISECIMIS44AirTemperature4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISECIMIS44AirTemperature4.npy,16,4168,0.011516,1.000000,1.000000,1.000000,0.714957,1.000000,1.000000,1.000000,0.714957
UCR,NOISEECG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEECG4.npy,16,24984,0.008005,1.000000,1.000000,1.000000,0.251693,1.000000,1.000000,1.000000,0.251693
UCR,NOISEGP711MarkerLFM5z3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEGP711MarkerLFM5z3.npy,16,6984,0.006443,0.918367,0.849057,1.000000,0.147356,0.428571,0.272727,1.000000,0.147356
UCR,NOISEInternalBleeding16,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEInternalBleeding16.npy,16,6285,0.001909,1.000000,1.000000,1.000000,0.990016,1.000000,1.000000,1.000000,0.990016
UCR,NOISEInternalBleeding6,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEInternalBleeding6.npy,16,6138,0.025253,0.945122,0.895954,1.000000,0.151458,0.307692,0.181818,1.000000,0.151458
UCR,NOISELab2Cmac011215EPG1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISELab2Cmac011215EPG1.npy,16,24985,0.002001,1.000000,1.000000,1.000000,2.295628,1.000000,1.000000,1.000000,2.295628
UCR,NOISELab2Cmac011215EPG4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISELab2Cmac011215EPG4.npy,16,24050,0.005405,0.981132,0.962963,1.000000,0.113915,0.615385,0.444444,1.000000,0.113915
UCR,NOISEMesoplodonDensirostris,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEMesoplodonDensirostris.npy,16,14651,0.010921,0.966767,0.935673,1.000000,0.340140,0.421053,0.266667,1.000000,0.340140
UCR,NOISETkeepThirdMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISETkeepThirdMARS.npy,16,7792,0.012577,0.907407,0.830508,1.000000,0.182829,0.285714,0.166667,1.000000,0.182829
UCR,NOISEapneaecg4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEapneaecg4.npy,16,32253,0.003100,0.157480,0.085470,1.000000,0.007408,0.007421,0.003724,1.000000,0.007408
UCR,NOISEgait3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEgait3.npy,16,40484,0.014821,0.985222,0.970874,1.000000,0.251058,0.357143,0.217391,1.000000,0.251058
UCR,NOISEgaitHunt2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEgaitHunt2.npy,16,45484,0.014291,0.996169,0.992366,1.000000,0.251010,0.666667,0.500000,1.000000,0.251010
UCR,NOISEinsectEPG3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEinsectEPG3.npy,16,4782,0.010456,0.487805,0.322581,1.000000,0.026759,0.054054,0.027778,1.000000,0.026759
UCR,NOISEresperation2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/NOISEresperation2.npy,16,170035,0.000000,nan,nan,nan,nan,nan,nan,nan,nan
UCR,PowerDemand1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/PowerDemand1.npy,16,20915,0.016065,0.520124,0.351464,1.000000,0.024237,0.015873,0.008000,1.000000,0.024237
UCR,PowerDemand2,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/PowerDemand2.npy,16,15915,0.022620,0.995851,0.991736,1.000000,0.038376,0.769231,0.625000,1.000000,0.038376
UCR,PowerDemand3,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/PowerDemand3.npy,16,13915,0.005174,0.894410,0.808989,1.000000,0.017611,0.260870,0.150000,1.000000,0.017611
UCR,PowerDemand4,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/PowerDemand4.npy,16,11915,0.006043,0.993103,0.986301,1.000000,0.051826,0.857143,0.750000,1.000000,0.051826
UCR,STAFFIIIDatabase,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/STAFFIIIDatabase.npy,16,258212,0.000852,1.000000,1.000000,1.000000,0.152773,1.000000,1.000000,1.000000,0.152773
UCR,TkeepFifthMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/TkeepFifthMARS.npy,16,7818,0.012407,0.393509,0.244949,1.000000,0.013588,0.026059,0.013201,1.000000,0.013588
UCR,TkeepFirstMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/TkeepFirstMARS.npy,16,7890,0.001901,0.092025,0.048232,1.000000,0.009949,0.013333,0.006711,1.000000,0.009949
UCR,TkeepForthMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/TkeepForthMARS.npy,16,7792,0.012449,0.960396,0.923810,1.000000,0.170710,0.500000,0.333333,1.000000,0.170710
UCR,TkeepSecondMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/TkeepSecondMARS.npy,16,7872,0.001270,1.000000,1.000000,1.000000,2.491890,1.000000,1.000000,1.000000,2.491890
UCR,TkeepThirdMARS,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/TkeepThirdMARS.npy,16,7792,0.012577,0.700000,0.538462,1.000000,0.060717,0.086957,0.045455,1.000000,0.060717
UCR,WalkingAceleration1,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/WalkingAceleration1.npy,16,5168,0.044698,0.893617,0.807692,1.000000,0.093270,0.126984,0.067797,1.000000,0.093270
UCR,WalkingAceleration5,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/WalkingAceleration5.npy,16,3968,0.014869,1.000000,1.000000,1.000000,3.046253,1.000000,1.000000,1.000000,3.046253
UCR,apneaecg,TShape-faithful-reproduction,stored,stored artifact replay,Results/Scores/TShape/naive/UCR/apneaecg.npy,16,28485,0.002387,1.000000,1.000000,1.000000,0.253091,1.000000,1.000000,1.000000,0.253091
